Registry,Repository,Tag,Id,Distro,Hostname,Layer,CVE ID,Compliance ID,Type,Severity,Package Name,Package Version,Package License,CVSS,Vendor Status,Risk Factors,Description,Cause,Containers,Custom Labels
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12450,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The alpha_vms_object_p function in bfd/vms-alpha.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an out of bounds heap write and possibly achieve code execution via a crafted vms alpha file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12451,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The _bfd_xcoff_read_ar_hdr function in bfd/coff-rs6000.c and bfd/coff64-rs6000.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an out of bounds stack read via a crafted COFF image file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12452,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The bfd_mach_o_i386_canonicalize_one_reloc function in bfd/mach-o-i386.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an out of bounds heap read via a crafted mach-o file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12453,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The _bfd_vms_slurp_eeom function in libbfd.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an out of bounds heap read via a crafted vms alpha file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12454,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The _bfd_vms_slurp_egsd function in bfd/vms-alpha.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an arbitrary memory read via a crafted vms alpha file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12455,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The evax_bfd_print_emh function in vms-alpha.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an out of bounds heap read via a crafted vms alpha file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12456,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity",The read_symbol_stabs_debugging_info function in rddbg.c in GNU Binutils 2.29 and earlier allows remote attackers to cause an out of bounds heap read via a crafted binary file.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12457,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The bfd_make_section_with_flags function in section.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause a NULL dereference via a crafted file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12458,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The nlm_swap_auxiliary_headers_in function in bfd/nlmcode.h in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an out of bounds heap read via a crafted nlm file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12459,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, Medium severity","The bfd_mach_o_read_symtab_strtab function in bfd/mach-o.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29 and earlier, allows remote attackers to cause an out of bounds heap write and possibly achieve code execution via a crafted mach-o file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12799,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, DoS, Medium severity",The elf_read_notesfunction in bfd/elf.c in GNU Binutils 2.29 allows remote attackers to cause a denial of service (buffer overflow and application crash) or possibly have unspecified other impact via a crafted binary file.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12967,46,OS,medium,binutils,2.28-5,GPL,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity","The getsym function in tekhex.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (stack-based buffer over-read and application crash) via a malformed tekhex binary.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-13710,46,OS,medium,binutils,2.28-5,GPL,7.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity","The setup_group function in elf.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a group section that is too small.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-13757,46,OS,medium,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS, Medium severity","The Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, does not validate the PLT section size, which allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted ELF file, related to elf_i386_get_synthetic_symtab in elf32-i386.c and elf_x86_64_get_synthetic_symtab in elf64-x86-64.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14128,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","The decode_line_info function in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (read_1_byte heap-based buffer over-read and application crash) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14129,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","The read_section function in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (parse_comp_unit heap-based buffer over-read and application crash) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14130,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","The _bfd_elf_parse_attributes function in elf-attrs.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (_bfd_elf_attr_strdup heap-based buffer over-read and application crash) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14333,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, DoS, Medium severity","The process_version_sections function in readelf.c in GNU Binutils 2.29 allows attackers to cause a denial of service (Integer Overflow, and hang because of a time-consuming loop) or possibly have unspecified other impact via a crafted binary file with invalid values of ent.vn_next, during \""readelf -a\"" execution.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14529,46,OS,medium,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS, Medium severity","The pe_print_idata function in peXXigen.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, mishandles HintName vector entries, which allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted PE file, related to the bfd_getl16 function.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14729,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, DoS, Medium severity","The *_get_synthetic_symtab functions in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, do not ensure a unique PLT entry for a symbol, which allows remote attackers to cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified other impact via a crafted ELF file, related to elf32-i386.c and elf64-x86-64.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14745,46,OS,medium,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, DoS, Medium severity","The *_get_synthetic_symtab functions in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, interpret a -1 value as a sorting count instead of an error flag, which allows remote attackers to cause a denial of service (integer overflow and application crash) or possibly have unspecified other impact via a crafted ELF file, related to elf32-i386.c and elf64-x86-64.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14930,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","Memory leak in decode_line_info in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (memory consumption) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14932,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","decode_line_info in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (infinite loop) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14933,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","read_formatted_entries in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (infinite loop) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14934,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","process_debug_info in dwarf.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (infinite loop) via a crafted ELF file that contains a negative size value in a CU structure.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14938,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","_bfd_elf_slurp_version_tables in elf.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (excessive memory allocation and application crash) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14939,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS, Exploit exists","decode_line_info in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, mishandles a length calculation, which allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted ELF file, related to read_1_byte.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14940,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","scan_unit_for_symbols in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14974,46,OS,medium,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS, Medium severity","The *_get_synthetic_symtab functions in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, mishandle the failure of a certain canonicalization step, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted ELF file, related to elf32-i386.c and elf64-x86-64.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-15020,46,OS,low,binutils,2.28-5,GPL,7.80,open,"Attack complexity: low, DoS","dwarf1.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, mishandles pointers, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via a crafted ELF file, related to parse_die and parse_line_table, as demonstrated by a parse_die heap-based buffer over-read.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-15021,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","bfd_get_debug_link_info_1 in opncls.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted ELF file, related to bfd_getl32.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-15022,46,OS,low,binutils,2.28-5,GPL,5.50,open,"Attack complexity: low, DoS","dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.29, does not validate the DW_AT_name data type, which allows remote attackers to cause a denial of service (bfd_hash_hash NULL pointer dereference, or out-of-bounds access, and application crash) via a crafted ELF file, related to scan_unit_for_symbols and parse_comp_unit.",,1,
